,ds,y,unique_id
309,2021-01-07 10:30:00,1038.9035008333333,NSW1
310,2021-01-07 11:00:00,1080.7675568333334,NSW1
311,2021-01-07 11:30:00,1047.7429653333334,NSW1
312,2021-01-07 12:00:00,1013.2810225,NSW1
313,2021-01-07 12:30:00,936.6299950000001,NSW1
314,2021-01-07 13:00:00,950.7670678333334,NSW1
315,2021-01-07 13:30:00,927.2626280000001,NSW1
316,2021-01-07 14:00:00,934.728443,NSW1
317,2021-01-07 14:30:00,929.5199636666666,NSW1
318,2021-01-07 15:00:00,929.3548216666667,NSW1
319,2021-01-07 15:30:00,862.5264568333333,NSW1
320,2021-01-07 16:00:00,867.9763353333333,NSW1
321,2021-01-07 16:30:00,770.7413433333332,NSW1
322,2021-01-07 17:00:00,791.2941538333333,NSW1
323,2021-01-07 17:30:00,658.2132778333333,NSW1
324,2021-01-07 18:00:00,477.26288666666665,NSW1
325,2021-01-07 18:30:00,235.4815615,NSW1
326,2021-01-07 19:00:00,48.245379500000006,NSW1
327,2021-01-07 19:30:00,0.0883486666666667,NSW1
328,2021-01-07 20:00:00,-1.4312016666666665,NSW1
329,2021-01-07 20:30:00,-1.2356516666666668,NSW1
330,2021-01-07 21:00:00,-1.1709733333333334,NSW1
331,2021-01-07 21:30:00,-1.2347133333333333,NSW1
332,2021-01-07 22:00:00,-1.2421083333333334,NSW1
333,2021-01-07 22:30:00,-1.2318933333333335,NSW1
334,2021-01-07 23:00:00,-1.226,NSW1
335,2021-01-07 23:30:00,-1.2358116666666665,NSW1
336,2021-01-08 00:00:00,-1.21722,NSW1
337,2021-01-08 00:30:00,-1.1703016666666666,NSW1
338,2021-01-08 01:00:00,-1.2171,NSW1
339,2021-01-08 01:30:00,-1.204705,NSW1
340,2021-01-08 02:00:00,-1.2213716666666667,NSW1
341,2021-01-08 02:30:00,-1.2378133333333332,NSW1
342,2021-01-08 03:00:00,-1.226575,NSW1
343,2021-01-08 03:30:00,-1.23283,NSW1
344,2021-01-08 04:00:00,-1.2513333333333334,NSW1
345,2021-01-08 04:30:00,-1.15819,NSW1
346,2021-01-08 05:00:00,0.466721,NSW1
347,2021-01-08 05:30:00,62.97846083333334,NSW1
348,2021-01-08 06:00:00,312.98961783333334,NSW1
349,2021-01-08 06:30:00,623.9815135,NSW1
350,2021-01-08 07:00:00,896.6725775,NSW1
351,2021-01-08 07:30:00,1017.4265985000001,NSW1
352,2021-01-08 08:00:00,1069.0420523333335,NSW1
353,2021-01-08 08:30:00,1106.9058493333334,NSW1
354,2021-01-08 09:00:00,1135.7304855,NSW1
355,2021-01-08 09:30:00,1192.4800266666668,NSW1
356,2021-01-08 10:00:00,1186.3950941666667,NSW1
357,2021-01-08 10:30:00,1189.2008036666666,NSW1
358,2021-01-08 11:00:00,1195.3561431666667,NSW1
359,2021-01-08 11:30:00,1190.2835948333334,NSW1
360,2021-01-08 12:00:00,1157.348892,NSW1
361,2021-01-08 12:30:00,1144.1143921666667,NSW1
362,2021-01-08 13:00:00,1146.6082079999999,NSW1
363,2021-01-08 13:30:00,1074.8737678333334,NSW1
364,2021-01-08 14:00:00,1084.049817,NSW1
365,2021-01-08 14:30:00,1082.7638563333333,NSW1
366,2021-01-08 15:00:00,1062.3089835,NSW1
367,2021-01-08 15:30:00,997.6553051666666,NSW1
368,2021-01-08 16:00:00,938.266577,NSW1
369,2021-01-08 16:30:00,921.2348701666666,NSW1
370,2021-01-08 17:00:00,850.88024,NSW1
371,2021-01-08 17:30:00,774.0497833333334,NSW1
372,2021-01-08 18:00:00,515.1920988333333,NSW1
373,2021-01-08 18:30:00,245.9526925,NSW1
374,2021-01-08 19:00:00,52.23148333333333,NSW1
375,2021-01-08 19:30:00,0.10730883333333341,NSW1
376,2021-01-08 20:00:00,-1.3467399999999998,NSW1
377,2021-01-08 20:30:00,-0.461765,NSW1
378,2021-01-08 21:00:00,-0.3614,NSW1
379,2021-01-08 21:30:00,-0.36125333333333326,NSW1
380,2021-01-08 22:00:00,-0.36865333333333333,NSW1
381,2021-01-08 22:30:00,-0.39740333333333333,NSW1
382,2021-01-08 23:00:00,-0.39740333333333333,NSW1
383,2021-01-08 23:30:00,-0.36865333333333333,NSW1
384,2021-01-09 00:00:00,-0.3300283333333333,NSW1
385,2021-01-09 00:30:00,-0.38458666666666663,NSW1
386,2021-01-09 01:00:00,-0.8955799999999999,NSW1
387,2021-01-09 01:30:00,-0.9803299999999999,NSW1
388,2021-01-09 02:00:00,-1.0412533333333334,NSW1
389,2021-01-09 02:30:00,-1.0396433333333333,NSW1
390,2021-01-09 03:00:00,-1.0714566666666665,NSW1
391,2021-01-09 03:30:00,-1.0400016666666667,NSW1
392,2021-01-09 04:00:00,-0.7684083333333334,NSW1
393,2021-01-09 04:30:00,-0.6395266666666667,NSW1
394,2021-01-09 05:00:00,0.3815395,NSW1
395,2021-01-09 05:30:00,62.54266483333333,NSW1
396,2021-01-09 06:00:00,318.7823376666667,NSW1
397,2021-01-09 06:30:00,653.3501375,NSW1
398,2021-01-09 07:00:00,944.5647625,NSW1
399,2021-01-09 07:30:00,1005.79184,NSW1
400,2021-01-09 08:00:00,1039.8239306666667,NSW1
401,2021-01-09 08:30:00,1072.6715421666668,NSW1
402,2021-01-09 09:00:00,1104.1104963333335,NSW1
403,2021-01-09 09:30:00,1119.5045683333335,NSW1
404,2021-01-09 10:00:00,1146.2150003333334,NSW1
405,2021-01-09 10:30:00,1133.2905976666668,NSW1
406,2021-01-09 11:00:00,1153.5274413333334,NSW1
407,2021-01-09 11:30:00,1158.9699426666666,NSW1
408,2021-01-09 12:00:00,1133.5937055000002,NSW1
409,2021-01-09 12:30:00,1151.8930391666665,NSW1
410,2021-01-09 13:00:00,1145.7013838333335,NSW1
411,2021-01-09 13:30:00,1142.0489693333332,NSW1
412,2021-01-09 14:00:00,1110.3374003333333,NSW1
413,2021-01-09 14:30:00,1147.9841463333332,NSW1
414,2021-01-09 15:00:00,1191.5516886666667,NSW1
415,2021-01-09 15:30:00,1116.3574306666667,NSW1
416,2021-01-09 16:00:00,1040.2243205,NSW1
417,2021-01-09 16:30:00,706.7352181666666,NSW1
418,2021-01-09 17:00:00,546.6579521666666,NSW1
419,2021-01-09 17:30:00,436.64549600000004,NSW1
420,2021-01-09 18:00:00,344.9705998333334,NSW1
421,2021-01-09 18:30:00,168.45602483333332,NSW1
422,2021-01-09 19:00:00,34.214098666666665,NSW1
423,2021-01-09 19:30:00,0.1415771666666667,NSW1
424,2021-01-09 20:00:00,-0.3974883333333333,NSW1
425,2021-01-09 20:30:00,-0.4557366666666667,NSW1
426,2021-01-09 21:00:00,-0.44734999999999997,NSW1
427,2021-01-09 21:30:00,-0.5054433333333334,NSW1
428,2021-01-09 22:00:00,-0.39487999999999995,NSW1
429,2021-01-09 22:30:00,-0.3577733333333333,NSW1
430,2021-01-09 23:00:00,-0.3954433333333333,NSW1
431,2021-01-09 23:30:00,-0.4272566666666666,NSW1
432,2021-01-10 00:00:00,-0.4269866666666666,NSW1
433,2021-01-10 00:30:00,-0.45282,NSW1
434,2021-01-10 01:00:00,-0.5379283333333333,NSW1
435,2021-01-10 01:30:00,-0.50417,NSW1
436,2021-01-10 02:00:00,-0.46958666666666665,NSW1
437,2021-01-10 02:30:00,-0.47069,NSW1
438,2021-01-10 03:00:00,-0.4427733333333333,NSW1
439,2021-01-10 03:30:00,-0.36306666666666665,NSW1
440,2021-01-10 04:00:00,-0.41750333333333334,NSW1
441,2021-01-10 04:30:00,-0.4733366666666667,NSW1
442,2021-01-10 05:00:00,0.9987761666666667,NSW1
443,2021-01-10 05:30:00,60.24014083333333,NSW1
444,2021-01-10 06:00:00,313.54319133333337,NSW1
445,2021-01-10 06:30:00,668.8900196666667,NSW1
446,2021-01-10 07:00:00,956.321127,NSW1
447,2021-01-10 07:30:00,1084.0116206666667,NSW1
448,2021-01-10 08:00:00,1147.1828471666668,NSW1
449,2021-01-10 08:30:00,1174.7352538333332,NSW1
450,2021-01-10 09:00:00,1208.5715258333332,NSW1
451,2021-01-10 09:30:00,1240.803779,NSW1
452,2021-01-10 10:00:00,1259.0255795,NSW1
453,2021-01-10 10:30:00,1251.2087633333333,NSW1
454,2021-01-10 11:00:00,1237.3340593333332,NSW1
455,2021-01-10 11:30:00,1234.4718495,NSW1
456,2021-01-10 12:00:00,1254.1872983333333,NSW1
457,2021-01-10 12:30:00,1232.0402738333332,NSW1
458,2021-01-10 13:00:00,1197.027324,NSW1
459,2021-01-10 13:30:00,1210.5837673333333,NSW1
460,2021-01-10 14:00:00,1171.7831085,NSW1
461,2021-01-10 14:30:00,1179.3206288333333,NSW1
462,2021-01-10 15:00:00,1111.6145786666666,NSW1
463,2021-01-10 15:30:00,1037.3722405,NSW1
464,2021-01-10 16:00:00,985.8885258333333,NSW1
465,2021-01-10 16:30:00,1013.1749861666667,NSW1
466,2021-01-10 17:00:00,872.3432661666666,NSW1
467,2021-01-10 17:30:00,662.941154,NSW1
468,2021-01-10 18:00:00,482.86447316666664,NSW1
469,2021-01-10 18:30:00,235.56511799999998,NSW1
470,2021-01-10 19:00:00,44.04418983333333,NSW1
471,2021-01-10 19:30:00,-1.3866206666666665,NSW1
472,2021-01-10 20:00:00,-1.42345,NSW1
473,2021-01-10 20:30:00,-0.5404433333333333,NSW1
474,2021-01-10 21:00:00,-0.4811066666666666,NSW1
475,2021-01-10 21:30:00,-0.5344399999999999,NSW1
476,2021-01-10 22:00:00,-0.53167,NSW1
477,2021-01-10 22:30:00,-0.61017,NSW1
478,2021-01-10 23:00:00,-0.6314016666666666,NSW1
479,2021-01-10 23:30:00,-0.54319,NSW1
480,2021-01-11 00:00:00,-1.0210833333333331,NSW1
481,2021-01-11 00:30:00,-1.18245,NSW1
482,2021-01-11 01:00:00,-1.2581616666666668,NSW1
483,2021-01-11 01:30:00,-1.2802133333333334,NSW1
484,2021-01-11 02:00:00,-1.2998166666666666,NSW1
485,2021-01-11 02:30:00,-1.247495,NSW1
